Side,Time
S,2018-01-09 08:42:40
B,2018-01-09 08:43:42
S,2018-01-09 08:43:47
S,2018-01-09 08:44:09
S,2018-01-09 08:44:39
B,2018-01-09 08:45:19
S,2018-01-09 08:45:25
S,2018-01-09 08:45:40
S,2018-01-09 08:45:45
B,2018-01-09 08:45:50
B,2018-01-09 08:45:52
S,2018-01-09 08:46:12
B,2018-01-09 08:47:12
S,2018-01-09 08:48:41
S,2018-01-09 08:48:47
B,2018-01-09 08:49:06
S,2018-01-09 08:49:44
B,2018-01-09 08:50:32
B,2018-01-09 08:50:48
S,2018-01-09 08:50:54
B,2018-01-09 08:51:01
B,2018-01-09 08:51:53
S,2018-01-09 08:52:35
S,2018-01-09 08:52:48
B,2018-01-09 08:52:59
B,2018-01-09 08:53:09
S,2018-01-09 08:54:48
B,2018-01-09 08:56:48
B,2018-01-09 08:57:22
B,2018-01-09 08:58:23
B,2018-01-09 08:58:27
B,2018-01-09 08:59:05
B,2018-01-09 09:00:19
B,2018-01-09 09:00:39
S,2018-01-09 09:00:45
S,2018-01-09 09:00:55
S,2018-01-09 09:01:24
S,2018-01-09 09:03:11
S,2018-01-09 09:03:24
B,2018-01-09 09:03:29
B,2018-01-09 09:04:38
B,2018-01-09 09:05:12
B,2018-01-09 09:05:49
S,2018-01-09 09:05:58
B,2018-01-09 09:06:28
B,2018-01-09 09:06:49
S,2018-01-09 09:06:52
B,2018-01-09 09:08:42
B,2018-01-09 09:09:08
S,2018-01-09 09:09:32
B,2018-01-09 09:10:28
B,2018-01-09 09:10:48
B,2018-01-09 09:12:09
B,2018-01-09 09:12:27
B,2018-01-09 09:12:38
S,2018-01-09 09:13:03
S,2018-01-09 09:13:10
S,2018-01-09 09:13:45
S,2018-01-09 09:13:46
S,2018-01-09 09:13:49
S,2018-01-09 09:13:59
B,2018-01-09 09:14:23
S,2018-01-09 09:14:44
S,2018-01-09 09:14:46
B,2018-01-09 09:15:03
B,2018-01-09 09:15:26
S,2018-01-09 09:15:43
B,2018-01-09 09:16:21
S,2018-01-09 09:16:47
B,2018-01-09 09:16:50
S,2018-01-09 09:17:47
B,2018-01-09 09:18:51
B,2018-01-09 09:19:07
S,2018-01-09 09:19:11
S,2018-01-09 09:19:26
S,2018-01-09 09:19:28
S,2018-01-09 09:20:13
S,2018-01-09 09:21:25
B,2018-01-09 09:21:44
S,2018-01-09 09:21:54
S,2018-01-09 09:22:45
B,2018-01-09 09:24:33
B,2018-01-09 09:25:07
S,2018-01-09 09:26:16
B,2018-01-09 09:26:25
B,2018-01-09 09:28:11
S,2018-01-09 09:30:05
B,2018-01-09 09:30:21
B,2018-01-09 09:31:05
S,2018-01-09 09:31:41
S,2018-01-09 09:31:58
B,2018-01-09 09:32:47
B,2018-01-09 09:32:53
S,2018-01-09 09:33:00
B,2018-01-09 09:33:42
B,2018-01-09 09:33:50
B,2018-01-09 09:33:56
S,2018-01-09 09:34:08
B,2018-01-09 09:34:29
B,2018-01-09 09:35:15
S,2018-01-09 09:35:22
B,2018-01-09 09:35:50
B,2018-01-09 09:36:21
S,2018-01-09 09:37:21
S,2018-01-09 09:37:24
S,2018-01-09 09:37:39
S,2018-01-09 09:37:43
B,2018-01-09 09:38:06
B,2018-01-09 09:38:14
S,2018-01-09 09:39:08
S,2018-01-09 09:39:14
B,2018-01-09 09:40:51
S,2018-01-09 09:43:12
B,2018-01-09 09:43:22
S,2018-01-09 09:43:34
B,2018-01-09 09:44:16
S,2018-01-09 09:44:18
S,2018-01-09 09:44:21
B,2018-01-09 09:44:23
S,2018-01-09 09:45:44
B,2018-01-09 09:46:33
B,2018-01-09 09:46:57
B,2018-01-09 09:47:05
B,2018-01-09 09:47:34
B,2018-01-09 09:47:39
S,2018-01-09 09:47:41
S,2018-01-09 09:48:10
B,2018-01-09 09:49:00
S,2018-01-09 09:49:50
B,2018-01-09 09:50:17
S,2018-01-09 09:50:51
S,2018-01-09 09:52:40
S,2018-01-09 09:52:45
S,2018-01-09 09:53:12
B,2018-01-09 09:54:26
B,2018-01-09 09:54:52
S,2018-01-09 09:55:05
S,2018-01-09 09:55:33
B,2018-01-09 09:56:14
S,2018-01-09 09:56:29
B,2018-01-09 09:57:26
B,2018-01-09 09:58:56
B,2018-01-09 09:59:30
S,2018-01-09 09:59:44
B,2018-01-09 09:59:53
S,2018-01-09 10:00:04
B,2018-01-09 10:00:05
S,2018-01-09 10:00:38
S,2018-01-09 10:00:45
S,2018-01-09 10:01:12
B,2018-01-09 10:02:37
B,2018-01-09 10:02:48
S,2018-01-09 10:02:56
S,2018-01-09 10:03:17
S,2018-01-09 10:04:59
B,2018-01-09 10:05:27
B,2018-01-09 10:05:44
B,2018-01-09 10:06:37
B,2018-01-09 10:06:39
S,2018-01-09 10:06:40
S,2018-01-09 10:06:48
B,2018-01-09 10:06:50
B,2018-01-09 10:09:11
S,2018-01-09 10:09:57
B,2018-01-09 10:10:03
B,2018-01-09 10:10:08
B,2018-01-09 10:11:20
B,2018-01-09 10:11:49
B,2018-01-09 10:11:50
B,2018-01-09 10:12:11
S,2018-01-09 10:13:31
B,2018-01-09 10:13:51
B,2018-01-09 10:13:57
S,2018-01-09 10:14:54
S,2018-01-09 10:16:02
S,2018-01-09 10:17:11
B,2018-01-09 10:17:37
S,2018-01-09 10:17:44
B,2018-01-09 10:17:54
B,2018-01-09 10:18:52
B,2018-01-09 10:19:02
S,2018-01-09 10:20:13
S,2018-01-09 10:20:54
S,2018-01-09 10:21:04
S,2018-01-09 10:21:23
S,2018-01-09 10:21:57
B,2018-01-09 10:22:10
B,2018-01-09 10:22:15
B,2018-01-09 10:23:01
B,2018-01-09 10:24:32
S,2018-01-09 10:24:41
S,2018-01-09 10:24:49
B,2018-01-09 10:25:15
S,2018-01-09 10:25:21
S,2018-01-09 10:25:55
B,2018-01-09 10:26:54
B,2018-01-09 10:28:33
S,2018-01-09 10:29:02
S,2018-01-09 10:29:31
B,2018-01-09 10:29:51
B,2018-01-09 10:31:03
B,2018-01-09 10:31:33
S,2018-01-09 10:31:52
B,2018-01-09 10:32:46
B,2018-01-09 10:33:00
S,2018-01-09 10:33:16
S,2018-01-09 10:33:41
S,2018-01-09 10:33:52
S,2018-01-09 10:34:10
S,2018-01-09 10:35:01
B,2018-01-09 10:35:13
B,2018-01-09 10:35:45
S,2018-01-09 10:36:18
S,2018-01-09 10:36:31
S,2018-01-09 10:36:43
S,2018-01-09 10:37:08
S,2018-01-09 10:37:20
B,2018-01-09 10:38:27
B,2018-01-09 10:38:46
B,2018-01-09 10:38:47
B,2018-01-09 10:38:59
S,2018-01-09 10:39:04
B,2018-01-09 10:39:31
S,2018-01-09 10:39:35
S,2018-01-09 10:39:36
S,2018-01-09 10:39:37
B,2018-01-09 10:40:26
S,2018-01-09 10:40:39
B,2018-01-09 10:40:55
B,2018-01-09 10:43:54
S,2018-01-09 10:44:16
S,2018-01-09 10:44:26
S,2018-01-09 10:44:33
B,2018-01-09 10:44:43
S,2018-01-09 10:44:48
B,2018-01-09 10:44:52
S,2018-01-09 10:46:18
S,2018-01-09 10:47:11
B,2018-01-09 10:48:05
B,2018-01-09 10:48:33
B,2018-01-09 10:48:55
B,2018-01-09 10:49:05
B,2018-01-09 10:49:24
B,2018-01-09 10:49:26
S,2018-01-09 10:49:33
S,2018-01-09 10:49:49
B,2018-01-09 10:49:53
S,2018-01-09 10:50:16
B,2018-01-09 10:50:29
S,2018-01-09 10:50:45
S,2018-01-09 10:51:13
B,2018-01-09 10:51:26
B,2018-01-09 10:51:40
B,2018-01-09 10:51:42
S,2018-01-09 10:51:58
B,2018-01-09 10:53:40
S,2018-01-09 10:54:52
B,2018-01-09 10:54:56
S,2018-01-09 10:55:25
S,2018-01-09 10:55:38
B,2018-01-09 10:56:00
S,2018-01-09 10:56:23
S,2018-01-09 10:56:24
B,2018-01-09 10:56:57
S,2018-01-09 10:57:50
B,2018-01-09 10:57:57
B,2018-01-09 10:58:35
B,2018-01-09 10:58:52
B,2018-01-09 10:59:26
S,2018-01-09 10:59:28
S,2018-01-09 10:59:47
S,2018-01-09 10:59:50
B,2018-01-09 10:59:57
S,2018-01-09 11:00:04
S,2018-01-09 11:00:24
B,2018-01-09 11:00:48
B,2018-01-09 11:01:14
S,2018-01-09 11:01:20
B,2018-01-09 11:01:51
B,2018-01-09 11:03:54
B,2018-01-09 11:04:02
B,2018-01-09 11:04:48
S,2018-01-09 11:05:17
B,2018-01-09 11:05:21
B,2018-01-09 11:06:03
B,2018-01-09 11:06:06
B,2018-01-09 11:06:22
B,2018-01-09 11:06:27
B,2018-01-09 11:06:35
B,2018-01-09 11:09:03
B,2018-01-09 11:09:09
S,2018-01-09 11:09:19
B,2018-01-09 11:09:31
S,2018-01-09 11:10:10
B,2018-01-09 11:10:31
B,2018-01-09 11:10:42
B,2018-01-09 11:10:56
B,2018-01-09 11:11:19
S,2018-01-09 11:11:33
B,2018-01-09 11:11:37
B,2018-01-09 11:12:44
S,2018-01-09 11:13:00
S,2018-01-09 11:13:03
B,2018-01-09 11:13:15
S,2018-01-09 11:13:43
S,2018-01-09 11:13:47
S,2018-01-09 11:14:14
B,2018-01-09 11:14:18
B,2018-01-09 11:14:24
B,2018-01-09 11:14:58
S,2018-01-09 11:15:13
B,2018-01-09 11:15:31
S,2018-01-09 11:15:58
B,2018-01-09 11:17:42
B,2018-01-09 11:17:59
S,2018-01-09 11:19:20
B,2018-01-09 11:19:30
S,2018-01-09 11:20:09
S,2018-01-09 11:20:23
B,2018-01-09 11:20:34
S,2018-01-09 11:21:05
B,2018-01-09 11:21:13
B,2018-01-09 11:21:15
S,2018-01-09 11:21:24
B,2018-01-09 11:22:59
S,2018-01-09 11:23:08
B,2018-01-09 11:23:13
B,2018-01-09 11:23:44
B,2018-01-09 11:23:57
B,2018-01-09 11:23:58
B,2018-01-09 11:24:18
S,2018-01-09 11:24:21
S,2018-01-09 11:24:23
S,2018-01-09 11:24:29
S,2018-01-09 11:25:04
S,2018-01-09 11:25:07
S,2018-01-09 11:25:49
B,2018-01-09 11:26:24
B,2018-01-09 11:27:41
S,2018-01-09 11:29:11
S,2018-01-09 11:30:51
B,2018-01-09 11:31:05
B,2018-01-09 11:31:37
B,2018-01-09 11:32:07
S,2018-01-09 11:32:21
S,2018-01-09 11:33:18
S,2018-01-09 11:33:51
B,2018-01-09 11:34:07
B,2018-01-09 11:34:16
S,2018-01-09 11:34:51
S,2018-01-09 11:35:33
B,2018-01-09 11:37:32
B,2018-01-09 11:37:48
B,2018-01-09 11:39:18
B,2018-01-09 11:39:29
S,2018-01-09 11:39:37
B,2018-01-09 11:40:17
B,2018-01-09 11:40:36
B,2018-01-09 11:41:49
S,2018-01-09 11:42:33
S,2018-01-09 11:42:54
B,2018-01-09 11:43:19
B,2018-01-09 11:43:28
B,2018-01-09 11:43:31
S,2018-01-09 11:43:55
S,2018-01-09 11:45:10
S,2018-01-09 11:45:14
B,2018-01-09 11:46:09
S,2018-01-09 11:46:25
B,2018-01-09 11:46:57
B,2018-01-09 11:47:54
B,2018-01-09 11:48:27
S,2018-01-09 11:48:56
B,2018-01-09 11:48:58
S,2018-01-09 11:49:09
S,2018-01-09 11:49:35
B,2018-01-09 11:49:42
B,2018-01-09 11:50:35
S,2018-01-09 11:50:50
B,2018-01-09 11:50:54
S,2018-01-09 11:50:55
B,2018-01-09 11:51:18
S,2018-01-09 11:52:28
S,2018-01-09 11:52:32
S,2018-01-09 11:52:36
S,2018-01-09 11:54:50
B,2018-01-09 11:55:14
B,2018-01-09 11:55:18
S,2018-01-09 11:56:04
S,2018-01-09 11:57:32
B,2018-01-09 11:57:35
B,2018-01-09 12:00:04
B,2018-01-09 12:00:25
B,2018-01-09 12:01:13
B,2018-01-09 12:01:19
B,2018-01-09 12:02:02
S,2018-01-09 12:02:12
B,2018-01-09 12:02:48
B,2018-01-09 12:03:08
S,2018-01-09 12:03:29
B,2018-01-09 12:03:36
B,2018-01-09 12:03:44
B,2018-01-09 12:03:52
B,2018-01-09 12:04:04
B,2018-01-09 12:04:19
S,2018-01-09 12:04:41
B,2018-01-09 12:05:51
S,2018-01-09 12:05:54
S,2018-01-09 12:07:35
B,2018-01-09 12:08:25
S,2018-01-09 12:08:52
B,2018-01-09 12:08:59
S,2018-01-09 12:09:06
S,2018-01-09 12:09:12
B,2018-01-09 12:09:19
B,2018-01-09 12:09:39
B,2018-01-09 12:09:44
B,2018-01-09 12:09:56
B,2018-01-09 12:10:14
S,2018-01-09 12:10:30
S,2018-01-09 12:11:11
S,2018-01-09 12:11:14
S,2018-01-09 12:11:28
S,2018-01-09 12:11:47
S,2018-01-09 12:12:16
S,2018-01-09 12:12:39
B,2018-01-09 12:12:40
B,2018-01-09 12:12:47
S,2018-01-09 12:12:49
S,2018-01-09 12:12:57
B,2018-01-09 12:12:59
B,2018-01-09 12:13:20
B,2018-01-09 12:14:35
B,2018-01-09 12:15:41
S,2018-01-09 12:16:09
B,2018-01-09 12:16:18
S,2018-01-09 12:18:08
S,2018-01-09 12:18:10
S,2018-01-09 12:19:40
B,2018-01-09 12:19:41
B,2018-01-09 12:20:00
S,2018-01-09 12:20:17
S,2018-01-09 12:20:34
S,2018-01-09 12:21:09
B,2018-01-09 12:21:31
S,2018-01-09 12:21:40
B,2018-01-09 12:21:54
S,2018-01-09 12:21:57
S,2018-01-09 12:22:06
S,2018-01-09 12:22:56
B,2018-01-09 12:23:40
B,2018-01-09 12:23:53
S,2018-01-09 12:24:09
B,2018-01-09 12:25:00
S,2018-01-09 12:25:35
B,2018-01-09 12:25:41
B,2018-01-09 12:26:11
B,2018-01-09 12:27:25
S,2018-01-09 12:29:08
B,2018-01-09 12:29:14
B,2018-01-09 12:30:10
S,2018-01-09 12:30:15
S,2018-01-09 12:30:19
S,2018-01-09 12:30:32
S,2018-01-09 12:30:45
B,2018-01-09 12:30:55
B,2018-01-09 12:31:00
B,2018-01-09 12:31:22
B,2018-01-09 12:31:45
B,2018-01-09 12:31:46
S,2018-01-09 12:31:55
B,2018-01-09 12:33:54
B,2018-01-09 12:33:56
B,2018-01-09 12:34:01
S,2018-01-09 12:34:27
S,2018-01-09 12:35:22
B,2018-01-09 12:35:26
S,2018-01-09 12:35:31
S,2018-01-09 12:36:30
S,2018-01-09 12:36:37
S,2018-01-09 12:36:51
S,2018-01-09 12:36:59
S,2018-01-09 12:37:03
S,2018-01-09 12:37:12
B,2018-01-09 12:37:22
B,2018-01-09 12:37:47
S,2018-01-09 12:39:45
B,2018-01-09 12:40:32
B,2018-01-09 12:40:41
S,2018-01-09 12:40:47
B,2018-01-09 12:41:56
S,2018-01-09 12:42:00
S,2018-01-09 12:43:10
S,2018-01-09 12:43:58
B,2018-01-09 12:45:02
B,2018-01-09 12:46:34
B,2018-01-09 12:47:30
B,2018-01-09 12:47:40
S,2018-01-09 12:47:50
S,2018-01-09 12:48:05
B,2018-01-09 12:48:08
S,2018-01-09 12:48:20
S,2018-01-09 12:50:17
B,2018-01-09 12:50:21
S,2018-01-09 12:50:24
B,2018-01-09 12:50:25
S,2018-01-09 12:50:26
B,2018-01-09 12:50:28
S,2018-01-09 12:52:18
S,2018-01-09 12:52:36
B,2018-01-09 12:52:48
B,2018-01-09 12:53:00
B,2018-01-09 12:53:57
B,2018-01-09 12:54:47
S,2018-01-09 12:55:33
S,2018-01-09 12:56:05
B,2018-01-09 12:57:58
S,2018-01-09 12:58:21
B,2018-01-09 12:58:25
B,2018-01-09 12:59:07
S,2018-01-09 12:59:22
S,2018-01-09 12:59:58
B,2018-01-09 13:00:05
B,2018-01-09 13:00:21
B,2018-01-09 13:00:49
S,2018-01-09 13:00:52
S,2018-01-09 13:01:37
S,2018-01-09 13:01:45
S,2018-01-09 13:01:59
B,2018-01-09 13:04:11
B,2018-01-09 13:04:45
B,2018-01-09 13:04:51
B,2018-01-09 13:05:04
B,2018-01-09 13:05:05
B,2018-01-09 13:05:35
S,2018-01-09 13:06:11
S,2018-01-09 13:07:26
B,2018-01-09 13:07:42
B,2018-01-09 13:07:54
S,2018-01-09 13:08:16
S,2018-01-09 13:09:00
S,2018-01-09 13:09:44
S,2018-01-09 13:09:46
B,2018-01-09 13:10:24
B,2018-01-09 13:11:00
B,2018-01-09 13:11:35
B,2018-01-09 13:11:49
B,2018-01-09 13:12:05
S,2018-01-09 13:12:34
B,2018-01-09 13:12:44
S,2018-01-09 13:12:58
B,2018-01-09 13:13:15
B,2018-01-09 13:13:42
B,2018-01-09 13:13:59
B,2018-01-09 13:14:00
B,2018-01-09 13:14:19
S,2018-01-09 13:15:08
S,2018-01-09 13:16:07
S,2018-01-09 13:16:31
B,2018-01-09 13:16:37
B,2018-01-09 13:17:29
S,2018-01-09 13:17:47
B,2018-01-09 13:18:15
B,2018-01-09 13:18:48
S,2018-01-09 13:18:58
B,2018-01-09 13:19:21
S,2018-01-09 13:19:29
B,2018-01-09 13:19:41
S,2018-01-09 13:20:23
B,2018-01-09 13:20:50
B,2018-01-09 13:20:52
S,2018-01-09 13:21:04
B,2018-01-09 13:21:08
B,2018-01-09 13:22:24
S,2018-01-09 13:22:44
B,2018-01-09 13:22:59
S,2018-01-09 13:23:25
B,2018-01-09 13:24:24
B,2018-01-09 13:24:27
B,2018-01-09 13:24:29
B,2018-01-09 13:25:14
S,2018-01-09 13:25:48
B,2018-01-09 13:26:00
S,2018-01-09 13:26:17
B,2018-01-09 13:26:25
B,2018-01-09 13:26:50
B,2018-01-09 13:26:51
B,2018-01-09 13:26:59
S,2018-01-09 13:27:13
S,2018-01-09 13:28:49
S,2018-01-09 13:29:29
S,2018-01-09 13:30:52
B,2018-01-09 13:31:00
S,2018-01-09 13:31:07
S,2018-01-09 13:31:19
B,2018-01-09 13:31:34
B,2018-01-09 13:31:39
B,2018-01-09 13:31:50
B,2018-01-09 13:33:04
S,2018-01-09 13:34:13
S,2018-01-09 13:34:36
B,2018-01-09 13:35:28
B,2018-01-09 13:35:32
B,2018-01-09 13:35:42
S,2018-01-09 13:36:18
S,2018-01-09 13:37:58
B,2018-01-09 13:38:21
B,2018-01-09 13:40:02
S,2018-01-09 13:40:49
B,2018-01-09 13:41:09
B,2018-01-09 13:41:42
S,2018-01-09 13:41:57
B,2018-01-09 13:42:14
S,2018-01-09 13:42:40
B,2018-01-09 13:42:56
B,2018-01-09 13:43:25
S,2018-01-09 13:43:32
S,2018-01-09 13:43:39
B,2018-01-09 13:43:51
S,2018-01-09 13:44:10
B,2018-01-09 13:44:14
B,2018-01-09 13:44:20
S,2018-01-09 13:44:49
B,2018-01-09 13:45:16
B,2018-01-09 13:45:34
S,2018-01-09 13:46:06
S,2018-01-09 13:46:15
B,2018-01-09 13:46:34
S,2018-01-09 13:47:10
S,2018-01-09 13:47:17
S,2018-01-09 13:47:29
S,2018-01-09 13:48:59
B,2018-01-09 13:50:29
B,2018-01-09 13:50:42
B,2018-01-09 13:51:28
S,2018-01-09 13:51:45
S,2018-01-09 13:51:59
S,2018-01-09 13:53:15
S,2018-01-09 13:53:17
S,2018-01-09 13:53:23
S,2018-01-09 13:53:28
S,2018-01-09 13:53:29
B,2018-01-09 13:53:31
B,2018-01-09 13:53:38
S,2018-01-09 13:55:05
S,2018-01-09 13:55:14
S,2018-01-09 13:57:55
B,2018-01-09 13:59:50
B,2018-01-09 13:59:56
S,2018-01-09 14:00:33
S,2018-01-09 14:00:59
B,2018-01-09 14:01:09
B,2018-01-09 14:01:36
B,2018-01-09 14:02:39
B,2018-01-09 14:03:00
S,2018-01-09 14:03:23
B,2018-01-09 14:05:04
B,2018-01-09 14:05:16
S,2018-01-09 14:05:20
B,2018-01-09 14:05:26
B,2018-01-09 14:05:33
B,2018-01-09 14:05:48
S,2018-01-09 14:06:03
B,2018-01-09 14:06:13
S,2018-01-09 14:07:14
S,2018-01-09 14:07:43
B,2018-01-09 14:08:28
B,2018-01-09 14:08:40
B,2018-01-09 14:08:47
B,2018-01-09 14:09:12
S,2018-01-09 14:10:01
B,2018-01-09 14:10:05
B,2018-01-09 14:10:08
B,2018-01-09 14:10:56
S,2018-01-09 14:12:02
B,2018-01-09 14:12:15
B,2018-01-09 14:12:30
S,2018-01-09 14:12:31
S,2018-01-09 14:12:35
B,2018-01-09 14:12:53
B,2018-01-09 14:13:17
B,2018-01-09 14:13:39
B,2018-01-09 14:14:14
B,2018-01-09 14:15:12
S,2018-01-09 14:15:38
S,2018-01-09 14:15:51
B,2018-01-09 14:16:22
B,2018-01-09 14:16:40
S,2018-01-09 14:16:42
B,2018-01-09 14:17:14
B,2018-01-09 14:17:34
B,2018-01-09 14:17:56
B,2018-01-09 14:18:13
B,2018-01-09 14:19:04
S,2018-01-09 14:19:27
B,2018-01-09 14:19:52
B,2018-01-09 14:19:58
B,2018-01-09 14:21:06
S,2018-01-09 14:22:18
S,2018-01-09 14:22:42
S,2018-01-09 14:22:43
S,2018-01-09 14:23:02
B,2018-01-09 14:23:22
S,2018-01-09 14:24:23
B,2018-01-09 14:24:29
B,2018-01-09 14:24:34
S,2018-01-09 14:24:39
S,2018-01-09 14:25:36
S,2018-01-09 14:27:14
S,2018-01-09 14:27:27
S,2018-01-09 14:27:40
B,2018-01-09 14:27:57
S,2018-01-09 14:28:05
S,2018-01-09 14:28:38
S,2018-01-09 14:28:52
B,2018-01-09 14:29:02
S,2018-01-09 14:29:21
B,2018-01-09 14:29:48
S,2018-01-09 14:31:05
S,2018-01-09 14:31:17
B,2018-01-09 14:31:54
S,2018-01-09 14:32:28
B,2018-01-09 14:32:46
B,2018-01-09 14:33:03
B,2018-01-09 14:33:26
S,2018-01-09 14:33:32
S,2018-01-09 14:33:36
S,2018-01-09 14:34:00
B,2018-01-09 14:34:08
S,2018-01-09 14:34:56
B,2018-01-09 14:35:09
S,2018-01-09 14:35:38
B,2018-01-09 14:36:59
B,2018-01-09 14:38:21
B,2018-01-09 14:39:25
S,2018-01-09 14:39:36
B,2018-01-09 14:39:38
B,2018-01-09 14:40:01
B,2018-01-09 14:40:48
B,2018-01-09 14:40:49
B,2018-01-09 14:41:43
B,2018-01-09 14:42:08
S,2018-01-09 14:42:29
S,2018-01-09 14:43:19
B,2018-01-09 14:43:51
S,2018-01-09 14:43:59
S,2018-01-09 14:44:57
B,2018-01-09 14:45:18
B,2018-01-09 14:47:02
B,2018-01-09 14:50:50
S,2018-01-09 14:51:00
B,2018-01-09 14:51:51
S,2018-01-09 14:51:56
B,2018-01-09 14:52:54
S,2018-01-09 14:53:04
B,2018-01-09 14:53:05
B,2018-01-09 14:53:17
S,2018-01-09 14:53:46
S,2018-01-09 14:53:48
S,2018-01-09 14:54:04
S,2018-01-09 14:54:36
S,2018-01-09 14:54:42
S,2018-01-09 14:54:51
B,2018-01-09 14:55:16
S,2018-01-09 14:55:26
B,2018-01-09 14:56:54
B,2018-01-09 14:57:18
S,2018-01-09 14:58:45
B,2018-01-09 14:58:52
S,2018-01-09 14:58:55
S,2018-01-09 15:00:36
B,2018-01-09 15:01:24
B,2018-01-09 15:01:52
S,2018-01-09 15:01:53
S,2018-01-09 15:02:06
B,2018-01-09 15:02:33
B,2018-01-09 15:03:20
B,2018-01-09 15:03:21
B,2018-01-09 15:03:26
S,2018-01-09 15:03:28
S,2018-01-09 15:03:50
S,2018-01-09 15:04:38
S,2018-01-09 15:04:50
B,2018-01-09 15:05:05
B,2018-01-09 15:05:27
S,2018-01-09 15:05:28
S,2018-01-09 15:05:32
S,2018-01-09 15:05:50
S,2018-01-09 15:06:01
S,2018-01-09 15:06:38
S,2018-01-09 15:07:25
S,2018-01-09 15:07:52
S,2018-01-09 15:08:00
S,2018-01-09 15:08:01
B,2018-01-09 15:10:25
S,2018-01-09 15:10:30
B,2018-01-09 15:10:53
B,2018-01-09 15:11:19
S,2018-01-09 15:11:24
S,2018-01-09 15:11:40
B,2018-01-09 15:12:10
B,2018-01-09 15:12:51
S,2018-01-09 15:13:04
B,2018-01-09 15:13:10
S,2018-01-09 15:13:52
S,2018-01-09 15:14:15
S,2018-01-09 15:14:56
B,2018-01-09 15:15:10
B,2018-01-09 15:15:14
S,2018-01-09 15:15:22
B,2018-01-09 15:16:40
B,2018-01-09 15:16:41
B,2018-01-09 15:18:04
B,2018-01-09 15:18:31
B,2018-01-09 15:18:49
B,2018-01-09 15:19:37
B,2018-01-09 15:19:42
S,2018-01-09 15:20:00
B,2018-01-09 15:20:30
B,2018-01-09 15:21:39
B,2018-01-09 15:21:40
B,2018-01-09 15:21:42
B,2018-01-09 15:21:51
B,2018-01-09 15:22:25
B,2018-01-09 15:22:54
B,2018-01-09 15:23:04
S,2018-01-09 15:23:08
B,2018-01-09 15:23:23
B,2018-01-09 15:24:08
B,2018-01-09 15:25:20
B,2018-01-09 15:26:21
S,2018-01-09 15:26:35
S,2018-01-09 15:27:39
S,2018-01-09 15:28:04
S,2018-01-09 15:28:32
S,2018-01-09 15:29:28
S,2018-01-09 15:29:47
S,2018-01-09 15:30:29
S,2018-01-09 15:30:37
S,2018-01-09 15:30:38
S,2018-01-09 15:30:53
S,2018-01-09 15:31:06
S,2018-01-09 15:31:48
S,2018-01-09 15:32:41
S,2018-01-09 15:33:08
S,2018-01-09 15:33:22
S,2018-01-09 15:34:07
B,2018-01-09 15:34:10
S,2018-01-09 15:34:14
B,2018-01-09 15:34:53
S,2018-01-09 15:35:33
S,2018-01-09 15:36:29
B,2018-01-09 15:37:42
S,2018-01-09 15:38:12
B,2018-01-09 15:38:43
B,2018-01-09 15:39:38
B,2018-01-09 15:39:40
S,2018-01-09 15:40:15
S,2018-01-09 15:40:46
S,2018-01-09 15:40:59
B,2018-01-09 15:41:17
B,2018-01-09 15:43:12
S,2018-01-09 15:43:33
S,2018-01-09 15:43:38
S,2018-01-09 15:43:43
S,2018-01-09 15:43:44
S,2018-01-09 15:43:58
B,2018-01-09 15:44:50
B,2018-01-09 15:45:50
B,2018-01-09 15:46:56
S,2018-01-09 15:48:29
B,2018-01-09 15:48:47
B,2018-01-09 15:49:16
B,2018-01-09 15:49:28
B,2018-01-09 15:49:42
B,2018-01-09 15:50:01
S,2018-01-09 15:50:02
B,2018-01-09 15:50:19
S,2018-01-09 15:51:13
S,2018-01-09 15:51:27
S,2018-01-09 15:52:22
S,2018-01-09 15:52:30
S,2018-01-09 15:53:14
B,2018-01-09 15:53:53
B,2018-01-09 15:54:14
S,2018-01-09 15:54:20
S,2018-01-09 15:54:48
S,2018-01-09 15:54:53
B,2018-01-09 15:55:09
S,2018-01-09 15:55:12
B,2018-01-09 15:55:30
S,2018-01-09 15:55:33
B,2018-01-09 15:56:01
S,2018-01-09 15:56:40
B,2018-01-09 15:56:48
S,2018-01-09 15:56:51
B,2018-01-09 15:57:15
B,2018-01-09 15:57:55
B,2018-01-09 15:58:14
B,2018-01-09 15:58:16
B,2018-01-09 15:58:19
B,2018-01-09 15:58:24
B,2018-01-09 15:58:53
S,2018-01-09 15:59:12
S,2018-01-09 15:59:19
S,2018-01-09 15:59:24
S,2018-01-09 16:02:16
S,2018-01-09 16:03:56
B,2018-01-09 16:04:14
B,2018-01-09 16:04:43
B,2018-01-09 16:05:22
B,2018-01-09 16:05:32
B,2018-01-09 16:05:58
S,2018-01-09 16:06:02
S,2018-01-09 16:06:07
S,2018-01-09 16:06:22
S,2018-01-09 16:06:48
B,2018-01-09 16:06:49
B,2018-01-09 16:08:10
B,2018-01-09 16:08:22
S,2018-01-09 16:10:05
B,2018-01-09 16:10:44
S,2018-01-09 16:13:51
B,2018-01-09 16:14:07
B,2018-01-09 16:17:10
S,2018-01-09 16:17:32
B,2018-01-09 16:17:44
B,2018-01-09 16:18:00
S,2018-01-09 16:18:06
B,2018-01-09 16:18:34
S,2018-01-09 16:18:37
B,2018-01-09 16:19:47
